
// no 0, 1
// ********************************************
#	[   0]
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	Monster1:	2230
	MaxPopCnt1:	2
	PopCntPerTime1:	2
	RouteType:	0
	Formation:	0
	Segment0X:	104
	Segment0Y:	646
	Segment0Range:	12
	Segment0Wait:	40
	Segment1X:	104
	Segment1Y:	646
	Segment1Range:	18
	Segment1Wait:	25
	Segment2X:	104
	Segment2Y:	646
	Segment2Range:	18
	Segment2Wait:	33
	Segment3X:	104
	Segment3Y:	646
	Segment3Range:	18
	Segment3Wait:	62
	Segment4X:	104
	Segment4Y:	646
	Segment4Range:	18
	Segment4Wait:	25
						
// no 0, 14
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	Monster1:	2230
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	134
	Segment0Y:	680
	Segment0Range:	12
	Segment0Wait:	36
	Segment1X:	134
	Segment1Y:	680
	Segment1Range:	18
	Segment1Wait:	44
	Segment2X:	134
	Segment2Y:	680
	Segment2Range:	18
	Segment2Wait:	28
	Segment3X:	134
	Segment3Y:	680
	Segment3Range:	18
	Segment3Wait:	59
	Segment4X:	134
	Segment4Y:	680
	Segment4Range:	18
	Segment4Wait:	40
						
// no 0, 15
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	Monster1:	2230
	MaxPopCnt1:	2
	PopCntPerTime1:	2
	RouteType:	0
	Formation:	0
	Segment0X:	104
	Segment0Y:	714
	Segment0Range:	12
	Segment0Wait:	41
	Segment1X:	104
	Segment1Y:	714
	Segment1Range:	18
	Segment1Wait:	49
	Segment2X:	104
	Segment2Y:	714
	Segment2Range:	18
	Segment2Wait:	47
	Segment3X:	104
	Segment3Y:	714
	Segment3Range:	18
	Segment3Wait:	29
	Segment4X:	104
	Segment4Y:	714
	Segment4Range:	18
	Segment4Wait:	40
						
// no 0, 16
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	Monster1:	2230
	MaxPopCnt1:	2
	PopCntPerTime1:	2
	RouteType:	0
	Formation:	0
	Segment0X:	104
	Segment0Y:	680
	Segment0Range:	12
	Segment0Wait:	40
	Segment1X:	104
	Segment1Y:	680
	Segment1Range:	18
	Segment1Wait:	24
	Segment2X:	104
	Segment2Y:	680
	Segment2Range:	18
	Segment2Wait:	47
	Segment3X:	104
	Segment3Y:	680
	Segment3Range:	18
	Segment3Wait:	63
	Segment4X:	104
	Segment4Y:	680
	Segment4Range:	18
	Segment4Wait:	46
						
// no 0, 17
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	Monster1:	2230
	MaxPopCnt1:	2
	PopCntPerTime1:	2
	RouteType:	0
	Formation:	0
	Segment0X:	136
	Segment0Y:	646
	Segment0Range:	12
	Segment0Wait:	55
	Segment1X:	136
	Segment1Y:	646
	Segment1Range:	18
	Segment1Wait:	60
	Segment2X:	136
	Segment2Y:	646
	Segment2Range:	18
	Segment2Wait:	41
	Segment3X:	136
	Segment3Y:	646
	Segment3Range:	18
	Segment3Wait:	52
	Segment4X:	136
	Segment4Y:	646
	Segment4Range:	18
	Segment4Wait:	43
						
// no 0, 18
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	Monster1:	2230
	MaxPopCnt1:	2
	PopCntPerTime1:	2
	RouteType:	0
	Formation:	0
	Segment0X:	136
	Segment0Y:	714
	Segment0Range:	12
	Segment0Wait:	56
	Segment1X:	136
	Segment1Y:	714
	Segment1Range:	18
	Segment1Wait:	29
	Segment2X:	136
	Segment2Y:	714
	Segment2Range:	18
	Segment2Wait:	61
	Segment3X:	136
	Segment3Y:	714
	Segment3Range:	18
	Segment3Wait:	56
	Segment4X:	136
	Segment4Y:	714
	Segment4Range:	18
	Segment4Wait:	51
						
// no 0, 19
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	RouteType:	0
	Formation:	0
	Segment0X:	110
	Segment0Y:	760
	Segment0Range:	6
	Segment0Wait:	35
	Segment1X:	110
	Segment1Y:	760
	Segment1Range:	12
	Segment1Wait:	32
	Segment2X:	110
	Segment2Y:	760
	Segment2Range:	12
	Segment2Wait:	50
	Segment3X:	110
	Segment3Y:	760
	Segment3Range:	12
	Segment3Wait:	31
	Segment4X:	110
	Segment4Y:	760
	Segment4Range:	12
	Segment4Wait:	26
						
// no 0, 20
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	RouteType:	0
	Formation:	0
	Segment0X:	146
	Segment0Y:	786
	Segment0Range:	6
	Segment0Wait:	37
	Segment1X:	146
	Segment1Y:	786
	Segment1Range:	12
	Segment1Wait:	29
	Segment2X:	146
	Segment2Y:	786
	Segment2Range:	12
	Segment2Wait:	56
	Segment3X:	146
	Segment3Y:	786
	Segment3Range:	12
	Segment3Wait:	34
	Segment4X:	146
	Segment4Y:	786
	Segment4Range:	12
	Segment4Wait:	42
						
// no 0, 21
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	RouteType:	0
	Formation:	0
	Segment0X:	128
	Segment0Y:	786
	Segment0Range:	6
	Segment0Wait:	60
	Segment1X:	128
	Segment1Y:	786
	Segment1Range:	12
	Segment1Wait:	61
	Segment2X:	128
	Segment2Y:	786
	Segment2Range:	12
	Segment2Wait:	30
	Segment3X:	128
	Segment3Y:	786
	Segment3Range:	12
	Segment3Wait:	39
	Segment4X:	128
	Segment4Y:	786
	Segment4Range:	12
	Segment4Wait:	55
						
// no 0, 22
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	RouteType:	0
	Formation:	0
	Segment0X:	110
	Segment0Y:	786
	Segment0Range:	6
	Segment0Wait:	32
	Segment1X:	110
	Segment1Y:	786
	Segment1Range:	12
	Segment1Wait:	61
	Segment2X:	110
	Segment2Y:	786
	Segment2Range:	12
	Segment2Wait:	34
	Segment3X:	110
	Segment3Y:	786
	Segment3Range:	12
	Segment3Wait:	45
	Segment4X:	110
	Segment4Y:	786
	Segment4Range:	12
	Segment4Wait:	24
						
// no 0, 23
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	RouteType:	0
	Formation:	0
	Segment0X:	128
	Segment0Y:	760
	Segment0Range:	6
	Segment0Wait:	43
	Segment1X:	128
	Segment1Y:	760
	Segment1Range:	12
	Segment1Wait:	28
	Segment2X:	128
	Segment2Y:	760
	Segment2Range:	12
	Segment2Wait:	52
	Segment3X:	128
	Segment3Y:	760
	Segment3Range:	12
	Segment3Wait:	31
	Segment4X:	128
	Segment4Y:	760
	Segment4Range:	12
	Segment4Wait:	62
						
// no 0, 24
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	2
	PopCntPerTime0:	2
	RouteType:	0
	Formation:	0
	Segment0X:	146
	Segment0Y:	760
	Segment0Range:	6
	Segment0Wait:	31
	Segment1X:	146
	Segment1Y:	760
	Segment1Range:	12
	Segment1Wait:	28
	Segment2X:	146
	Segment2Y:	760
	Segment2Range:	12
	Segment2Wait:	58
	Segment3X:	146
	Segment3Y:	760
	Segment3Range:	12
	Segment3Wait:	37
	Segment4X:	146
	Segment4Y:	760
	Segment4Range:	12
	Segment4Wait:	54
						
// no 0, 25
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	Monster1:	2234
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	92
	Segment0Y:	820
	Segment0Range:	6
	Segment0Wait:	25
	Segment1X:	92
	Segment1Y:	820
	Segment1Range:	12
	Segment1Wait:	30
	Segment2X:	92
	Segment2Y:	820
	Segment2Range:	12
	Segment2Wait:	42
	Segment3X:	92
	Segment3Y:	820
	Segment3Range:	12
	Segment3Wait:	46
	Segment4X:	92
	Segment4Y:	820
	Segment4Range:	12
	Segment4Wait:	34
						
// no 0, 26
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	Monster1:	2234
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	110
	Segment0Y:	846
	Segment0Range:	6
	Segment0Wait:	27
	Segment1X:	110
	Segment1Y:	846
	Segment1Range:	12
	Segment1Wait:	63
	Segment2X:	110
	Segment2Y:	846
	Segment2Range:	12
	Segment2Wait:	59
	Segment3X:	110
	Segment3Y:	846
	Segment3Range:	12
	Segment3Wait:	37
	Segment4X:	110
	Segment4Y:	846
	Segment4Range:	12
	Segment4Wait:	63
						
// no 0, 27
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	Monster1:	2234
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	128
	Segment0Y:	846
	Segment0Range:	6
	Segment0Wait:	27
	Segment1X:	128
	Segment1Y:	846
	Segment1Range:	12
	Segment1Wait:	26
	Segment2X:	128
	Segment2Y:	846
	Segment2Range:	12
	Segment2Wait:	32
	Segment3X:	128
	Segment3Y:	846
	Segment3Range:	12
	Segment3Wait:	59
	Segment4X:	128
	Segment4Y:	846
	Segment4Range:	12
	Segment4Wait:	50
						
// no 0, 28
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	Monster1:	2228
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	92
	Segment0Y:	846
	Segment0Range:	6
	Segment0Wait:	51
	Segment1X:	92
	Segment1Y:	846
	Segment1Range:	12
	Segment1Wait:	53
	Segment2X:	92
	Segment2Y:	846
	Segment2Range:	12
	Segment2Wait:	39
	Segment3X:	92
	Segment3Y:	846
	Segment3Range:	12
	Segment3Wait:	32
	Segment4X:	92
	Segment4Y:	846
	Segment4Range:	12
	Segment4Wait:	45
						
// no 0, 29
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	Monster1:	2228
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	110
	Segment0Y:	820
	Segment0Range:	6
	Segment0Wait:	24
	Segment1X:	110
	Segment1Y:	820
	Segment1Range:	12
	Segment1Wait:	52
	Segment2X:	110
	Segment2Y:	820
	Segment2Range:	12
	Segment2Wait:	61
	Segment3X:	110
	Segment3Y:	820
	Segment3Range:	12
	Segment3Wait:	34
	Segment4X:	110
	Segment4Y:	820
	Segment4Range:	12
	Segment4Wait:	45
						
// no 0, 30
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	Monster1:	2228
	MaxPopCnt1:	1
	PopCntPerTime1:	1
	RouteType:	0
	Formation:	0
	Segment0X:	128
	Segment0Y:	820
	Segment0Range:	6
	Segment0Wait:	36
	Segment1X:	128
	Segment1Y:	820
	Segment1Range:	12
	Segment1Wait:	48
	Segment2X:	128
	Segment2Y:	820
	Segment2Range:	12
	Segment2Wait:	24
	Segment3X:	128
	Segment3Y:	820
	Segment3Range:	12
	Segment3Wait:	55
	Segment4X:	128
	Segment4Y:	820
	Segment4Range:	12
	Segment4Wait:	39
						
// no 0, 31
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	98
	Segment0Y:	894
	Segment0Range:	6
	Segment0Wait:	50
	Segment1X:	98
	Segment1Y:	894
	Segment1Range:	12
	Segment1Wait:	42
	Segment2X:	98
	Segment2Y:	894
	Segment2Range:	12
	Segment2Wait:	60
	Segment3X:	98
	Segment3Y:	894
	Segment3Range:	12
	Segment3Wait:	57
	Segment4X:	98
	Segment4Y:	894
	Segment4Range:	12
	Segment4Wait:	37
						
// no 0, 32
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	114
	Segment0Y:	914
	Segment0Range:	6
	Segment0Wait:	41
	Segment1X:	114
	Segment1Y:	914
	Segment1Range:	12
	Segment1Wait:	63
	Segment2X:	114
	Segment2Y:	914
	Segment2Range:	12
	Segment2Wait:	61
	Segment3X:	114
	Segment3Y:	914
	Segment3Range:	12
	Segment3Wait:	49
	Segment4X:	114
	Segment4Y:	914
	Segment4Range:	12
	Segment4Wait:	39
						
// no 0, 33
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	130
	Segment0Y:	894
	Segment0Range:	6
	Segment0Wait:	50
	Segment1X:	130
	Segment1Y:	894
	Segment1Range:	12
	Segment1Wait:	28
	Segment2X:	130
	Segment2Y:	894
	Segment2Range:	12
	Segment2Wait:	55
	Segment3X:	130
	Segment3Y:	894
	Segment3Range:	12
	Segment3Wait:	61
	Segment4X:	130
	Segment4Y:	894
	Segment4Range:	12
	Segment4Wait:	47
						
// no 0, 34
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	146
	Segment0Y:	914
	Segment0Range:	6
	Segment0Wait:	29
	Segment1X:	146
	Segment1Y:	914
	Segment1Range:	12
	Segment1Wait:	26
	Segment2X:	146
	Segment2Y:	914
	Segment2Range:	12
	Segment2Wait:	47
	Segment3X:	146
	Segment3Y:	914
	Segment3Range:	12
	Segment3Wait:	59
	Segment4X:	146
	Segment4Y:	914
	Segment4Range:	12
	Segment4Wait:	61
						
// no 0, 35
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	162
	Segment0Y:	894
	Segment0Range:	6
	Segment0Wait:	24
	Segment1X:	162
	Segment1Y:	894
	Segment1Range:	12
	Segment1Wait:	28
	Segment2X:	162
	Segment2Y:	894
	Segment2Range:	12
	Segment2Wait:	50
	Segment3X:	162
	Segment3Y:	894
	Segment3Range:	12
	Segment3Wait:	56
	Segment4X:	162
	Segment4Y:	894
	Segment4Range:	12
	Segment4Wait:	28
						
// no 0, 36
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	178
	Segment0Y:	914
	Segment0Range:	6
	Segment0Wait:	60
	Segment1X:	178
	Segment1Y:	914
	Segment1Range:	12
	Segment1Wait:	25
	Segment2X:	178
	Segment2Y:	914
	Segment2Range:	12
	Segment2Wait:	58
	Segment3X:	178
	Segment3Y:	914
	Segment3Range:	12
	Segment3Wait:	53
	Segment4X:	178
	Segment4Y:	914
	Segment4Range:	12
	Segment4Wait:	31
						
// no 0, 37
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	114
	Segment0Y:	878
	Segment0Range:	6
	Segment0Wait:	64
	Segment1X:	114
	Segment1Y:	878
	Segment1Range:	12
	Segment1Wait:	43
	Segment2X:	114
	Segment2Y:	878
	Segment2Range:	12
	Segment2Wait:	36
	Segment3X:	114
	Segment3Y:	878
	Segment3Range:	12
	Segment3Wait:	55
	Segment4X:	114
	Segment4Y:	878
	Segment4Range:	12
	Segment4Wait:	38
						
// no 0, 38
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	162
	Segment0Y:	930
	Segment0Range:	6
	Segment0Wait:	41
	Segment1X:	162
	Segment1Y:	930
	Segment1Range:	12
	Segment1Wait:	36
	Segment2X:	162
	Segment2Y:	930
	Segment2Range:	12
	Segment2Wait:	40
	Segment3X:	162
	Segment3Y:	930
	Segment3Range:	12
	Segment3Wait:	29
	Segment4X:	162
	Segment4Y:	930
	Segment4Range:	12
	Segment4Wait:	40
						
// no 0, 39
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	98
	Segment0Y:	930
	Segment0Range:	6
	Segment0Wait:	62
	Segment1X:	98
	Segment1Y:	930
	Segment1Range:	12
	Segment1Wait:	34
	Segment2X:	98
	Segment2Y:	930
	Segment2Range:	12
	Segment2Wait:	31
	Segment3X:	98
	Segment3Y:	930
	Segment3Range:	12
	Segment3Wait:	39
	Segment4X:	98
	Segment4Y:	930
	Segment4Range:	12
	Segment4Wait:	37
						
// no 0, 40
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2233
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	178
	Segment0Y:	878
	Segment0Range:	6
	Segment0Wait:	26
	Segment1X:	178
	Segment1Y:	878
	Segment1Range:	12
	Segment1Wait:	25
	Segment2X:	178
	Segment2Y:	878
	Segment2Range:	12
	Segment2Wait:	40
	Segment3X:	178
	Segment3Y:	878
	Segment3Range:	12
	Segment3Wait:	41
	Segment4X:	178
	Segment4Y:	878
	Segment4Range:	12
	Segment4Wait:	26
						
// no 0, 41
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	130
	Segment0Y:	930
	Segment0Range:	6
	Segment0Wait:	24
	Segment1X:	130
	Segment1Y:	930
	Segment1Range:	12
	Segment1Wait:	55
	Segment2X:	130
	Segment2Y:	930
	Segment2Range:	12
	Segment2Wait:	58
	Segment3X:	130
	Segment3Y:	930
	Segment3Range:	12
	Segment3Wait:	50
	Segment4X:	130
	Segment4Y:	930
	Segment4Range:	12
	Segment4Wait:	42
						
// no 0, 42
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2227
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	146
	Segment0Y:	878
	Segment0Range:	6
	Segment0Wait:	25
	Segment1X:	146
	Segment1Y:	878
	Segment1Range:	12
	Segment1Wait:	61
	Segment2X:	146
	Segment2Y:	878
	Segment2Range:	12
	Segment2Wait:	51
	Segment3X:	146
	Segment3Y:	878
	Segment3Range:	12
	Segment3Wait:	26
	Segment4X:	146
	Segment4Y:	878
	Segment4Range:	12
	Segment4Wait:	28
						
// no 0, 43
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2230
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	98
	Segment0Y:	878
	Segment0Range:	6
	Segment0Wait:	57
	Segment1X:	98
	Segment1Y:	878
