ICON_SKILL_MARUTGRASP.BMP,3128,506274
ICON_SKILL_P_ABHIDHA.bmp,3126,509402
ICON_SKILL_P_agnisanatha 01.bmp,3126,512528
ICON_SKILL_P_ATANIROCA.BMP,3126,515654
ICON_SKILL_P_BALUCA02.bmp,3126,518780
ICON_SKILL_P_BALUCA03.bmp,3128,521906
ICON_SKILL_P_BALUCA.BMP,3126,525034
ICON_SKILL_P_BARUNAFORCE01.BMP,3126,528160
ICON_SKILL_P_BARUNAFORCE.BMP,3126,531286
ICON_SKILL_P_BISAPOISON.BMP,3128,534412
ICON_SKILL_P_BISHUNUZROCA.BMP,3128,537540
ICON_SKILL_P_BLAST.BMP,3128,540668
ICON_SKILL_P_CUNDALINIRISE02.bmp,3126,543796
ICON_SKILL_P_CUNDALINIRISE03.BMP,3128,546922
ICON_SKILL_P_CUNDALINIRISE04.bmp,3126,550050
ICON_SKILL_P_CUNDALINIRISE.BMP,3126,553176
ICON_SKILL_P_DORBAFORCE.BMP,3126,556302
ICON_SKILL_P_DVAIGUNA.bmp,3128,559428
ICON_SKILL_P_DVAIRADAROKA.bmp,3126,562556
ICON_SKILL_P_GLOVEMASTER.BMP,3126,565682
ICON_SKILL_P_himasanatha 01.bmp,3126,568808
ICON_SKILL_P_INCRESECHACRA_DEVA.BMP,3126,571934
ICON_SKILL_P_LAKSROKA02.bmp,3126,575060
ICON_SKILL_P_LAKSROKA.bmp,3126,578186
ICON_SKILL_P_MAGICWEAPONMASTER.BMP,3128,581312
ICON_SKILL_P_MASEMASTER.BMP,3126,584440
ICON_SKILL_P_NAKARAROKA.BMP,3126,587566
ICON_SKILL_P_ORAAMOR.BMP,3126,590692
ICON_SKILL_P_ORAPUNCH.BMP,3128,593818
ICON_SKILL_P_PAUBICA.BMP,3128,596946
ICON_SKILL_P_PRAHASTAROKA02.bmp,3126,600074
ICON_SKILL_P_PRAHASTAROKA03.bmp,3128,603200
ICON_SKILL_P_PRAHASTAROKA.bmp,3126,606328
ICON_SKILL_P_PRATYAYA.bmp,3126,609454
ICON_SKILL_P_RAMHAN02.bmp,3126,612580
ICON_SKILL_P_Ramhas.bmp,3126,615706
ICON_SKILL_P_RANGE.BMP,3126,618832
ICON_SKILL_P_rusanatha 01.bmp,3126,621958
ICON_SKILL_P_SAMATE.bmp,3126,625084
ICON_SKILL_P_SAVITRIFORCE01.BMP,3128,628210
ICON_SKILL_P_SAZI02.bmp,3128,631338
ICON_SKILL_P_SAZI03.bmp,3128,634466
ICON_SKILL_P_SAZI.bmp,3128,637594
ICON_SKILL_P_skandapury 01.bmp,3128,640722
ICON_SKILL_P_SPARK.BMP,3128,643850
ICON_SKILL_P_SPEARMASTER.BMP,3126,646978
ICON_SKILL_P_sthiratA.bmp,3126,650104
ICON_SKILL_P_SWORDMASTER.BMP,3126,653230
ICON_SKILL_P_XMASTER.BMP,3126,656356
ICON_SKILL_P_YAKAT.BMP,3126,659482
ICON_SKILL_RADABLOW.BMP,3128,662608
ICON_SKILL_RATRICULS.BMP,3128,665736
ICON_SKILL_RETURNTOWN.BMP,3128,668864
ICON_SKILL_TRIMU_P_AVA1_ZAYASTE.bmp,3126,671992
ICON_SKILL_TRIMU_P_AVA2_TAPASHRASA.bmp,3126,675118
ICON_SKILL_TRIMU_P_AVA3_JAYINLAT.bmp,3126,678244
ICON_SKILL_TRIMU_P_BRA1_CINTANA.bmp,3126,681370
ICON_SKILL_TRIMU_P_BRA2_UPASARGA.bmp,3126,684496
ICON_SKILL_TRIMU_P_BRA3_KHILA.bmp,3126,687622
ICON_SKILL_TRIMU_P_KSHA1_VISTAMBHA.bmp,3126,690748
ICON_SKILL_TRIMU_P_KSHA2_CHEKA.bmp,3126,693874
ICON_SKILL_TRIMU_P_KSHA3-1_MUJCATI.bmp,3126,697000
ICON_SKILL_TRIMU_P_KSHA3_PARA.bmp,3126,700126
ICON_SKILL_TRIMU_P_MAHA1_PARIHARA.bmp,3128,703252
ICON_SKILL_TRIMU_P_MAHA2_RAGGHAS.bmp,3126,706380
ICON_SKILL_TRIMU_P_MAHA3_PAZ.bmp,3126,709506
